Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
94903,"EM 370-1, Alcórrego e Maranhão, Avis, Portalegre, 7480-371, Portugal",Quiet spot on the lake,Wild Camping,"This spot has beautiful view over the  lake. You can't swim here because there is a dam nearby. But it's beautiful to just stay here and enjoy the tranquility. Some shade from the trees, good for hot days. Very quiet at night. No facilities. ",39.015960,-7.973546,191.35925249270863,2019-05-30 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
94904,"Vale de Açor, Fontes, Abrantes, Santarém, 2230-052, Portugal",This is a beauty,Wild Camping,This is the place to be. Amazing spot on a small island. Great for swimming. Not many people around here even not on the weekend. Very peaceful and quiet. There is a gravel road for the last few km and the road is very narrow. Only for small vehicles. To reach the island you might need a 4x4. The last part is very steep. If you don't have a 4x4 there is another spot 500m before the island with picnic tables. also very beautiful. ,39.637094,-8.202867,190.10910830758633,2019-08-12 20:28:36 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Yes,Yes,,,,,,,,,,,,,,,,
95070,"Alcácer do Sal, Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana, Alcácer do Sal, Setúbal, 7580-139, Portugal",Alcaçer do Sal,Informal Campsite,"Parking with public toilet, water and cafe nearby. The city of Alcaçer with shops and restaurants is an easy walk across a foot bridge",38.369766,-8.510973,71.22530487386356,2019-04-06 00:00:00 UTC,Yes,No,No,No,,Yes,No,Potable,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
95380,"Casa Branca, Odeleite, Castro Marim, Faro, Portugal",Dirt road around lake,Wild Camping,Room for one vehicle overlooking the lake. Great for a van or C-class RV. Secluded and beautiful spot. ,37.331287,-7.510068,75.07910922473364,2020-10-04 13:47:38 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
99192,"Parque de Campismo de Castelo Branco, EN 18, Castelo Branco, 6000-773, Portugal",Parque de Campo Municipal,Established Campground,"Established Campsite
Big campsite, hardly any people in June. English speaking and very friendly in reception. 
Spotless toilet block.
Some of the lowest prices in europe. Cost €5.75 for one person, a car and a tent. No other facilities and ideally need transport back up the road to town.",39.858485,-7.494787,386.1137301498469,2019-07-06 00:00:00 UTC,Yes,Unknown,Unknown,No,,No,Hot,Unknown,Running Water,Unknown,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
100419,"Camping Rio Côa, EN 16, Leomil, Mido, Senouras e Aldeia Nova, Almeida, Guarda, Portugal",Café Rio Coa,Established Campground,"Very nice campsite right next to the river. Friendly and helpful owner! Possibility to rent a canoe for small money, take a beer or coffee in the café or just step out of your car/tent in the morning and take a bath in the clear water. Perfect place to stay! ",40.616755,-6.918425,583.9682497630944,2019-07-15 00:00:00 UTC,Yes,Yes - Not at Sites,No,Yes,,No,Warm,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
100714,"Lugar do Terreiro, Vales, Valongo de Milhais, Murça, Vila Real, 5090-081, Portugal",Murça mountain bike trails,Wild Camping,"Mountain biking trail system near Murça with a vast network of fire roads and areas along side them to park a vehicle or pitch a tent. The section of road we drove required no 4x4 or off-road capabilities. The area has been extremely quite over the day that we have been here, we haven't encountered anyone else. However I cannot say this for all year round as there seems to be a mountain biking event on at some stage in the year (most likely winter due to the hot summers). We parked at the crest of a hill and pitched a tent on a flat area away from the nearest main road",41.449574,-7.400645,755.138916015625,2019-07-16 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Yes,Unknown,,,,,,,,,,,,,,,,
102954,"Parque do Pião, EN 339, Covilhã e Canhoso, Covilhã, Castelo Branco, 6200-073, Portugal",Camping Pião,Established Campground,"Nice camping, right near ""Serra da Estrela"", the highest mountain in Portugal. ",40.287803,-7.527559,1094.9261792832986,2019-08-03 00:00:00 UTC,Yes,Unknown,Yes - Average,Unknown,,Yes,Hot,Yes,Running Water,Unknown,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
103108,"Góis Camping, Ponte Real, São Paulo, Góis, Coimbra, 3330-304, Portugal",Goiscamp,Established Campground,A nice camp with some amenities right next to the center of the village. It has a river with sand where you can bath. Just great! ,40.154312,-8.113373,283.6331314165145,2019-08-03 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,,Yes,Warm,Non-Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
103823,"Melides, Grândola, Setúbal, 7570-784, Portugal",Praia do Pinheirinho,Wild Camping,"One of the very best campsites we found in Portugal. Place is definitely open. There are some fence works going on along the access road but only along the sides of the road. A big work truck was blocking the way, but as soon as we pulled up the workers came over and moved it for us and were very friendly. To get to the actual campsite you 100% need 4x4, good tires and good sand driving skills and confidence. Lots of deep sand that will swallow you if you are not careful. Once you get there it is a paradise all to yourself. Pristine sand beaches and great surf",38.232775,-8.774177,58.0,2023-12-06 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
104572,"Camiho de Lagares, Sobredo, Entre Ambos-os-Rios, Ermida e Germil, Ponte da Barca, Viana do Castelo, 4980-741, Portugal",Sobredo,Wild Camping,"Nice clean quiet spot, and a great view. Flat area for parking/camping, no people around - only nature. Access for smaller 4w drive only, ideal overlanders with rooftent.",41.808255,-8.310233,160.476512573145,2019-08-12 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
105426,"Escola Básica Manuel António Pina, Rua Raimundo de Carvalho, Oliveira do Douro, Vila Nova de Gaia, Porto, 4430-185, Portugal",Time to Wash,Laundromat,Great laundromat with free / fast WiFi! 5 for a wash and 1.50 for 15 minutes of drying. Aldi is just down the street so you can shop while you wash. ,41.123445,-8.594263,87.6027309318678,2019-08-19 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
105833,"Alameda Comissario Belarmino Ferreira de Oliveira, Fermentelos, Águeda, Aveiro, 3750-455, Portugal",Lakeside Boondocking,Wild Camping,Several pull-outs next to a peaceful lake. No facilities. Very quiet overnight. ,40.575740,-8.522176,8.455391522821536,2019-08-22 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
107562,"EM 397, Portela da Corcha, Tavira (Santa Maria e Santiago), Tavira, Faro, 8800-211, Portugal",Cachopo / Tavira road ,Wild Camping,"Parking  area in the hills with picnic tables and non p water , slight slope but very quiet , unofficial overnight aire ! Very picturesque with birdsong , herbs  and amazing views !",37.243878,-7.706911,434.3411435790597,2020-09-25 00:00:00 UTC,Yes,No,Unknown,No,,No,No,Non-Potable,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
107830,"Capela de Nossa Senhora do Calvelo, Escadas de acesso à Capela, Carvalho e Basto (Santa Tecla), Celorico de Basto, Braga, 4890, Portugal",Capela de N. Sra. do Calvelo,Wild Camping,"Lots of possibilities for parking, also overnight. There are toilets and sinks (you need a key; the man who took the fireguard opened it for us). Great views southwards. ",41.369633,-8.063837,665.4717674255371,2019-09-05 00:00:00 UTC,Yes,No,No,No,,No,No,Yes,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
108724,"Praia do Creiro, Rua Círio da Arrábida, Azeitão (São Lourenço e São Simão), Setúbal, 2925-378, Portugal",Parking lot of beach galapinhos,Informal Campsite,"You can leave your car here the whole day. It costs 4 euros and you can stay till next morning at 8 o clock with that ticket. No facilities but good entrance to several beaches. There is shuttle bus to all the beaches which leaves every 15 min till 20 p.m. or you can take a quick hike to a local praia without tourists. At day it is very full, but almost no one at night. ",38.484575,-8.973414,0.0,2019-09-12 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
108734,"Autoestrada do Norte, Aldeia dos Redondos, Pombal, Leiria, 3105-005, Portugal",forêt ,Wild Camping,"Spot penard easy access, road passable by car.
-----
spot pénard facile d'accès, chemin praticable en voiture.",39.946440,-8.668340,184.1187711716451,2019-09-12 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
109423,"ER 124, Tacões, Pereiro, Alcoutim e Pereiro, Alcoutim, Faro, Portugal",Pereiro parque de merendas y autocaravanismo,Wild Camping,"Large hardstanding parking with dumping facilities plus WC and sinks, bbqs. On the edge of a small town and next to a lagoon that I assume is much fuller in the spring (we are here in September). overflow parking on the adjoining field. Great facility although I imagine a little desolate feeling if there were no other vans here. Big skies.",37.445086,-7.588108,309.0,2019-09-17 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
110547,"Rua do Mourão, Cortegaça, Ovar, Aveiro, 3885-579, Portugal",Spring water,Water,50m off the road on the dirt path is free spring water.,40.943950,-8.607016,54.18342095320928,2019-09-26 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
111658,"Grândola e Santa Margarida da Serra, Grândola, Setúbal, Portugal",potable water,Water,Public water tap. Possible to drive close with your car so you can feel up a water tank. Locals said it is good to drink without boiling.,38.123025,-8.602412,294.0,2022-08-12 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
112595,"Campingbeijames, EM 1023, Portela, Vale da Amoreira, Manteigas, Guarda, Portugal",Rural ,Established Campground,Basic camp site  with warm shower and toilets. The gate is closed but you can open it yourself . There are two frendly dogs - they guide you to the site. ,40.388540,-7.447661,538.5835036763542,2020-01-25 00:00:00 UTC,Yes,No,No,No,,Yes,Hot,Unknown,Running Water,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,
112761,"Thyme, Estrada de Benagil, Benagil, Lagoa, Lagoa e Carvoeiro, Lagoa, Faro, 8400-427, Portugal",Arco Natural,Wild Camping,Few small camping spots. Only accessible by 4x4. Busy during daytime by people walking to the natural arch. Nice seaview.,37.088549,-8.417542,33.17772331732124,2020-07-13 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
113217,"Casa do Sardão - Albergue, 769, Avenida do Paço, Carreço, Viana do Castelo, 4900-012, Portugal",Albergue Casa do Sardão,Established Campground,"Hostel with parking place.
You can use kitchen, showers and bathrooms, and all the common areas.",41.754480,-8.861410,,2019-10-20 00:00:00 UTC,Yes,Yes,Yes - Fast,Yes,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
115908,"Tramaga, Ponte de Sor, Portalegre, 7400-119, Portugal",River ,Wild Camping,Nice spot for a night sleeping near river. Only 4x4,39.207420,-8.039884,58.7,2019-08-09 00:00:00 UTC,Yes,No,No,No,,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,
115910,"Fazendas de Almeirim, Almeirim, Santarém, Portugal",Barragem dos Gagos,Wild Camping,"Nice spot with sunshade and water to fish. It's in a hunting area, so stay in the open and visible.",39.179360,-8.506710,0.0,2022-06-13 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
115911,"Parque de Merendas da Lagoa do Saloio, Estrada Lagoa Fanhais, Valado dos Frades, Nazaré, Leiria, 2460-392, Portugal",Lagoa do Saloio,Wild Camping,Nice place with some tables and by a lake.,39.612760,-9.016030,107.4000244140625,2024-04-08 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
117376,"Casa do Coelho, Corte do Pinto, Mértola, Beja, 7750-153, Portugal",Sao Domingos,Wild Camping,A very nice place. At the lake side. Good for swimming.  A bit diffucult to reach. Worth the effort. ,37.677877,-7.515999,195.91018004535653,2023-05-29 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,
117489,"Parque de Campismo de Mogadouro, Avenida Calouste Gulbenlkian, Mogadouro, Valverde, Vale de Porco e Vilar de Rei, Mogadouro, Bragança, 5200-233, Portugal",Parque de campismo de Mogadouro,Established Campground,"Nice campsite, hot showers 11€ for 2 motorcycles and 1 tent. No restaurant but there’s a supermarket 2 kilometres away. ",41.335531,-6.717676,707.0568490036702,2019-09-28 00:00:00 UTC,Yes,Yes - At Sites,Unknown,No,,No,Hot,Potable,Running Water,Unknown,Yes,Yes,Unknown,,,,,,,,,,,,,,,
119267,"Campimeco, CM 1043, Casal dos Cardosos, Sesimbra (Castelo), Sesimbra, Setúbal, 2970-103, Portugal",Campimeco,Established Campground,"This Campsite is found inside the beautiful region of Sesimbra, where there is a whole historical and fishing tradition. It is also near the beach “Praia das Bicas”, in the Meco Village, one of the most sought beaches on the western coast. People come here to practice several sports (surf, bodyboard) and also to find cliffs filled with fossils.
It possesses a total area of 220.000m2 (meters) and it is surrounded by an area of great natural beauty, between the green of the dense pine tree forests and the blue of the ocean. It is the perfect place for nature lovers to enjoy the tranquility of the countryside as well as the rebellion of the ocean.",38.463690,-9.189100,,2019-12-17 00:00:00 UTC,Yes,Yes,Yes - Average,No,,Yes,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
119971,"Trilho T2 (PNSE), Senhora do Desterro, Seia, São Romão e Lapa dos Dinheiros, Seia, Guarda, 6270-425, Portugal",Near Torres,Wild Camping,"Small flat place next to gravelroad, quiet, nice sunrise. Not for big RVs, but Toyota, Defender...",40.408849,-7.675602,1039.8259841135468,2022-12-08 16:48:15 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
122287,"Silves, Faro, Portugal",Viewpoint Albufeira de Barragem do Arade,Wild Camping,"Beautiful viewpoint over the lake. Quiet, just some locals passing by by car. I slept here for one night together with my dog in our rooftoptent. No toilet, shower, water.",37.238876,-8.372003,143.0,2020-01-15 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Unknown,Yes,,,,,,,,,,,,,,,,
123575,"Rua da Adega, Senhor das Almas, Nogueira do Cravo, Oliveira do Hospital, Coimbra, 3400-486, Portugal",Senhor das Almas,Informal Campsite,"free, 48 h motor home parking , 6 parking lots, very nice church bells sound ",40.333526,-7.867233,628.0,2020-01-17 00:00:00 UTC,Yes,Yes - At Sites,No,Yes,,No,No,Yes,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
123577,"São João das Lampas e Terrugem, Sintra, Lisbon, 2655, Portugal",Praia de São Julião ,Wild Camping,"a big gravel parking place, near to the beach, quiet at night ",38.929823,-9.418815,66.0,2023-06-11 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
123579,"Rua 25 de Abril, Benafim Pequeno, Benafim, Querença, Tôr e Benafim, Loulé, Faro, 8100-358, Portugal",Picnic Place ,Water,very nice picnic place with clean toilets and water,37.232072,-8.134845,329.0,2020-01-27 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
123783,"Foz do Arelho, Caldas da Rainha, Leiria, 2500-492, Portugal",Wild beautiful parking ,Wild Camping,"Extremely beautiful spot on a cliff, space for 1 campervan , 2 max , sea view",39.446654,-9.215867,80.32094192504883,2023-12-01 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Unknown,Yes,,,,,,,,,,,,,,,,
123836,"Parque Marinho Luiz Saldanha - Zona Protecção Complementar, Rua da Foz, Sesimbra (Castelo), Sesimbra, Setúbal, 2970-085, Portugal",Praia da Foz,Informal Campsite,"Parking lot of little known beach. Trash bins on site. Great sunsets.
",38.452667,-9.199153,10.0,2023-05-28 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,No,Yes,,,,,,,,,,,,,,,,
124947,"Gavião, Gavião e Atalaia, Gavião, Portalegre, 6040-125, Portugal",alamal river club,Informal Campsite,"The Alamal River club has some grounds where you can camp for free. if you'll stay more than 1 night you need a permit from the government. you have everything you need, even WiFi.",39.488189,-7.967673,91.02092162892222,2023-06-23 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Hot,Unknown,Running Water,Unknown,Yes,Unknown,,,,,,,,,,,,,,,,
126917,"Alpedrinha, Fundão, Castelo Branco, 6230-069, Portugal",alpedrinha farm,Established Campground,"Superb quiet location, aloe vera farm, run by very friendly Dutch people. Arrive by the north and not by the small roads / paths of the south, because they are impassable for a cc but OK for van or 4x4. 10 € per night with sanitary and hot showers, 2.50 for electricity. About 80 locations only open for 12-18 months. Share

Superbe endroit au calme, ferme d'aloe vera, tenue par des Hollandais très sympathique. Arrivez par le nord et non pas par les petites routes/sentiers du sud, car elles sont impraticables pour un cc mais OK pour fourgonnette ou 4x4. 10€ la nuit avec sanitaire et douches chaudes, 2,50 pour l'électricité. Environ 80 emplacements seulement ouvert depuis 12-18 mois. Partagez ",40.082468,-7.438831,494.76531982421875,2020-02-28 00:00:00 UTC,Yes,Yes - At Sites,Unknown,No,,No,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
128080,"Rua de Avioso, Areosa, Gondim, Castêlo da Maia, Maia, Porto, 4475-617, Portugal",Mercedes mechanic - solid work,Mechanic and Parts,"Mercedes and other German brands mechanic bit expensive on the parts, but solid guys, good knowledge and very helpful. 
Ask for Vitor, he speaks English. Other guys also a bit. ",41.265399,-8.606204,81.89185535330722,2020-03-09 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,
130463,"Parque de Campismo da Albufeira do Maranhão, Caminho ""Ilha do Náutico"", Avis, Portalegre, 7480-122, Portugal",Parque de campismo da Albufeira do Maranhão ,Established Campground,"Nice place with camping, swimming pool, restaurant and boat rump. People can also park Camping cars outside.",39.056484,-7.911901,184.5,2020-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
